x,y,z
501.9159212,815.9188638,0.823529412
181.2107396,455.454825,0.298039216
561.4565269,512.0353195,0.349019608
207.9507778,455.7301348,0.443137255
543.1463833,157.0508259,0.615686275
577.5794641,532.1547492,0.435294118
582.375332,544.0237472,0.521568627
247.8159422,227.6459706,0.552941176
427.8872715,343.0899763,0.890196078
247.3592768,526.9354563,0.462745098
591.1325141,883.2108217,0.247058824
558.1774379,416.7307489,0.501960784
176.8576971,874.6111111,0.376470588
592.3996099,593.8888428,0.68627451
523.0825885,104.6079065,0.843137255
245.4791683,311.746233,0.537254902
227.3044384,621.608105,0.596078431
178.6475961,547.9272032,0.498039216
460.7062592,350.3294797,0.701960784
564.5307858,525.042618,0.407843137
340.147039,941.786844,0.658823529
465.4412664,437.3575842,0.647058824
498.5829748,126.8396867,0.780392157
543.1501636,146.4218234,0.62745098
618.8383447,885.2872379,0.176470588
261.1916546,165.4306835,0.584313725
68.81161092,720.9940559,0.647058824
230.4535152,568.3898339,0.458823529
632.8818782,530.039693,0.658823529
324.8440856,524.9265578,0.568627451
457.7726745,509.3036164,0.650980392
255.6726329,134.404133,0.631372549
494.8035558,510.9304482,0.415686275
414.1468762,521.2250011,0.717647059
571.5590421,893.7073431,0.282352941
394.6980641,764.0862004,0.698039216
286.7864253,733.6056918,0.717647059
490.8356749,405.0357126,0.6
409.9145178,631.2820347,0.384313725
161.0848758,313.3923474,0.6
704.8744246,676.0296545,0.658823529
324.6941474,848.2754221,0.788235294
556.5026312,465.884478,0.584313725
506.4711755,834.2807776,0.803921569
623.4442889,866.3972282,0.258823529
461.2301869,697.3221642,0.647058824
302.6342609,539.2414344,0.466666667
363.8428825,669.9125008,0.537254902
655.696853,610.5526956,0.643137255
486.5848707,378.0483432,0.811764706
423.3755214,643.6133992,0.305882353
412.8111576,605.4762037,0.392156863
579.329774,914.6357763,0.188235294
550.7569316,165.6114603,0.611764706
559.1909809,357.6809291,0.254901961
374.7468271,357.6724875,0.709803922
166.3586523,695.2245316,0.68627451
635.729653,676.8146601,0.705882353
168.8345364,545.2183209,0.349019608
123.149739,698.8203593,0.709803922
351.721664,303.4366741,0.470588235
282.8907479,803.0198783,0.819607843
395.8906529,444.1224202,0.541176471
519.0538057,456.6514104,0.462745098
467.0005214,835.880123,0.796078431
269.5142459,342.867351,0.674509804
454.6747728,707.9607886,0.639215686
624.6905244,759.3033577,0.678431373
320.9749977,231.3458828,0.847058824
159.1468634,623.4947762,0.564705882
446.3415657,884.9570696,0.725490196
592.0486088,350.4953612,0.341176471
258.0649013,818.0762031,0.823529412
321.3795088,818.147751,0.780392157
159.5634439,887.5256686,0.71372549
700.3911823,770.3651646,0.643137255
395.9348201,578.6434629,0.376470588
166.8482189,319.6362731,0.37254902
218.9131332,850.2626546,0.725490196
276.8448209,171.0352502,0.615686275
416.7834762,954.144641,0.239215686
614.6852941,885.3304304,0.180392157
329.1493856,557.173574,0.435294118
246.9998794,396.8599071,0.431372549
200.7613834,575.9569817,0.537254902
241.1107795,120.4693918,0.776470588
286.9328071,510.9108767,0.4
587.8039612,647.1641117,0.71372549
195.9242302,442.198828,0.28627451
664.1625409,621.5091551,0.623529412
122.1146089,640.1930905,0.631372549
593.2065885,547.6155786,0.615686275
401.0972492,586.9536816,0.4
252.6984201,392.0622424,0.415686275
551.6852285,801.5563802,0.756862745
608.1438925,391.8960099,0.619607843
172.9765609,318.5766348,0.341176471
599.805863,497.9148929,0.4
270.4584127,613.2966851,0.501960784
120.4977806,831.0423213,0.31372549
108.8306141,808.3672012,0.474509804
225.219376,305.0035025,0.458823529
556.1308763,403.2633749,0.4
418.349966,606.2770686,0.384313725
330.4898262,515.2449723,0.666666667
142.6878402,557.2880223,0.341176471
482.2989825,273.4014974,0.678431373
587.0129164,467.2936605,0.643137255
196.1547672,446.3347862,0.317647059
598.9120781,909.946522,0.541176471
603.0207907,315.2538109,0.701960784
365.2446402,313.5921032,0.647058824
410.1147489,942.7508691,0.337254902
406.7443402,562.1426063,0.584313725
255.8627552,878.8292552,0.803921569
147.8131655,551.9126587,0.37254902
216.5442032,871.3699379,0.525490196
355.3871975,419.0795681,0.525490196
395.4674179,64.56607578,0.705882353
146.6766338,701.1998868,0.658823529
284.6912635,556.4240958,0.48627451
329.5604464,912.1847089,0.796078431
270.1983735,611.9752197,0.482352941
452.1479923,278.3041264,0.494117647
292.6153517,349.272679,0.658823529
102.5162543,726.5581258,0.733333333
586.5399005,563.1984625,0.647058824
389.919669,65.5647002,0.705882353
248.6217803,508.4117693,0.294117647
445.2314615,806.3273487,0.831372549
116.804809,752.8989868,0.701960784
434.673457,329.3373068,0.796078431
234.7390173,491.4133081,0.294117647
268.3372697,297.4408565,0.458823529
180.5707123,488.4963472,0.4
531.3147919,781.5696674,0.749019608
517.1204582,428.5665087,0.545098039
157.7858629,399.2052056,0.376470588
282.844935,534.8531715,0.482352941
367.9794738,641.6716043,0.392156863
338.5707262,332.8415834,0.725490196
402.6020879,298.1598854,0.835294118
213.3774074,538.5434252,0.466666667
713.1209084,688.2591898,0.647058824
295.623093,615.6141316,0.552941176
654.6897199,849.2979518,0.149019608
657.99435,829.3152866,0.509803922
411.6642783,71.10455624,0.741176471
439.1641897,650.4826544,0.62745098
175.243599,700.2611378,0.737254902
659.9979403,819.3030411,0.556862745
180.1045612,563.495468,0.525490196
461.1414027,595.1111639,0.443137255
627.7361187,544.6462624,0.568627451
344.8191673,559.6060662,0.466666667
327.0083567,285.3655134,0.337254902
354.3830611,600.500941,0.470588235
84.78809857,769.7519436,0.705882353
325.1576667,591.7862743,0.48627451
493.8895421,89.00350078,0.705882353
625.576865,855.9199286,0.552941176
448.5893463,734.5773461,0.82745098
668.4906028,617.7356964,0.611764706
283.1206105,505.5055086,0.4
358.1047625,467.5052682,0.533333333
690.8522324,629.392762,0.596078431
222.8841569,284.9437932,0.403921569
338.0791971,668.9086788,0.537254902
576.360606,454.8524331,0.694117647
719.1022996,645.0470614,0.588235294
251.2774234,232.4791023,0.541176471
230.5867057,811.4973524,0.764705882
579.4421096,368.7376749,0.443137255
285.0689211,195.7421873,0.639215686
589.8672248,332.7868645,0.290196078
573.5260672,553.7181859,0.623529412
72.43552289,640.5044314,0.643137255
213.6052169,856.5280972,0.725490196
120.7015102,825.0970905,0.360784314
251.1577842,406.0499796,0.415686275
369.7812205,365.6765849,0.682352941
488.5936181,291.5727097,0.529411765
640.7097861,722.3712191,0.733333333
249.7451315,670.8755317,0.674509804
223.9595443,541.6255427,0.443137255
305.6673382,936.0865711,0.717647059
214.7783683,859.6429803,0.643137255
378.0622586,958.7795952,0.305882353
369.705911,401.3097174,0.525490196
161.705031,583.88013,0.537254902
226.4891027,443.4192138,0.356862745
210.6220832,861.37452,0.631372549
679.4065089,790.9240162,0.68627451
345.6021638,954.794693,0.282352941
576.9332868,345.7574476,0.250980392
346.3097215,292.5756074,0.329411765
551.286708,892.3257567,0.549019608
189.7073735,771.5903981,0.8
227.5935017,191.4481475,0.556862745
551.3590719,185.4462067,0.560784314
696.1546278,752.739276,0.670588235
362.4425361,489.0759361,0.6
204.5745674,416.130278,0.325490196
371.6230498,960.9282154,0.349019608
431.1479375,468.5572147,0.541176471
164.3130124,491.8012269,0.250980392
390.9981523,668.6062209,0.42745098
357.2527358,617.1789303,0.454901961
93.93296466,705.2683448,0.705882353
158.0462023,558.0054718,0.482352941
217.385011,806.0366275,0.788235294
542.201279,829.1346093,0.725490196
248.0927281,403.7293609,0.423529412
102.7375476,684.7833559,0.694117647
669.1240515,652.9822507,0.650980392
372.656759,155.3251842,0.894117647
345.7969598,191.8204372,0.850980392
225.8069083,283.6958556,0.419607843
352.2699568,733.4498877,0.768627451
506.1157513,860.6085775,0.796078431
261.7174193,317.0002935,0.529411765
255.1856352,586.2100901,0.498039216
410.7672963,304.4344294,0.756862745
499.688396,490.6178895,0.439215686
247.2189618,505.7631042,0.266666667
471.2199729,488.5002792,0.611764706
582.1464812,605.8295963,0.71372549
442.705712,619.217783,0.298039216
148.4074343,486.2742171,0.298039216
211.9861335,603.4634133,0.568627451
621.5261337,677.65625,0.717647059
110.898737,595.5901254,0.611764706
251.2106273,395.5558789,0.419607843
663.2449501,738.9316092,0.721568627
456.6077083,458.8881371,0.580392157
327.1883129,824.8137746,0.776470588
297.9365781,831.3202363,0.831372549
255.8239323,677.6897603,0.635294118
478.2855047,742.2680294,0.82745098
432.2572546,440.4148383,0.792156863
357.7154234,336.1640181,0.803921569
231.3527443,606.0152733,0.552941176
538.7585947,470.5152124,0.333333333
71.83151664,645.0816199,0.647058824
293.3798506,531.318746,0.42745098
407.6760527,520.9523087,0.678431373
209.9225577,578.7026121,0.560784314
425.9759596,506.1127096,0.643137255
283.1604978,317.307043,0.415686275
202.4771914,471.1453103,0.415686275
307.0483231,294.075813,0.505882353
185.1459958,526.9641677,0.388235294
507.9229611,397.3973004,0.525490196
259.0566212,593.0861723,0.48627451
550.0054887,638.5315951,0.701960784
190.8150991,315.0211773,0.282352941
629.5203402,559.1236388,0.603921569
404.6472012,741.0575695,0.796078431
505.0748628,757.1894862,0.835294118
412.416227,443.7436723,0.682352941
253.2801161,228.2606817,0.541176471
303.7878219,193.0535265,0.745098039
305.9184593,503.0969656,0.549019608
523.1272575,773.6475396,0.745098039
690.1695106,802.2900613,0.709803922
475.0727191,269.0891075,0.615686275
370.4984058,669.4016575,0.517647059
157.7163196,417.9249783,0.439215686
239.0007623,371.2122404,0.403921569
230.3654424,610.38947,0.564705882
301.4499483,459.9375217,0.458823529
103.9002859,809.4627224,0.411764706
376.2765564,713.1348564,0.745098039
310.5936565,679.686531,0.619607843
340.8838399,211.9223744,0.850980392
270.6884527,850.7142621,0.811764706
325.2664963,572.280804,0.470588235
256.1071117,563.3886452,0.501960784
516.3884709,392.631936,0.501960784
158.9304199,762.5363779,0.760784314
599.9266245,693.1618342,0.650980392
145.6344945,843.6746505,0.478431373
296.597694,963.5534778,0.788235294
338.4790452,559.0616266,0.443137255
196.8767644,427.5294285,0.333333333
88.55580531,737.4658842,0.709803922
287.3045399,746.9083846,0.737254902
143.0465483,620.0984464,0.619607843
461.1238083,958.0313544,0.270588235
242.0515129,444.743924,0.250980392
441.0014427,604.1957898,0.411764706
230.3311068,540.1546665,0.37254902
133.8125423,525.812414,0.360784314
187.6217854,497.787263,0.454901961
680.2005216,689.207273,0.674509804
261.2280998,696.4968642,0.48627451
520.947858,325.0281676,0.698039216
162.3875779,341.9345006,0.376470588
276.4923117,542.7462596,0.482352941
593.8991486,869.8361793,0.639215686
344.6282915,639.3904265,0.51372549
129.5190749,508.8644928,0.384313725
447.9449847,935.0559741,0.596078431
217.265278,409.3036965,0.219607843
489.7260427,624.9260208,0.615686275
359.2753168,902.2282741,0.796078431
503.0582462,621.7398033,0.603921569
353.4208487,423.9123244,0.623529412
68.57131041,689.6797282,0.643137255
267.9304436,207.416208,0.564705882
415.8927299,740.7864847,0.631372549
349.5636164,186.6199662,0.823529412
324.3784501,847.7586726,0.788235294
162.8461601,815.0446753,0.752941176
175.4925519,805.7963631,0.760784314
654.1675903,765.004306,0.717647059
99.8047801,784.3117672,0.698039216
79.41819554,681.1405745,0.654901961
360.8978098,640.6664214,0.419607843
459.1270422,924.9515478,0.788235294
586.3162777,312.6527129,0.537254902
479.6669118,398.8448907,0.752941176
193.625803,288.7933985,0.474509804
472.8098263,535.5864306,0.333333333
182.142318,351.4909004,0.407843137
420.7262266,951.6864429,0.235294118
250.9720482,699.5001383,0.537254902
96.7163175,617.6620133,0.643137255
649.200893,696.4075036,0.729411765
175.5109184,396.6608689,0.490196078
237.4336524,427.8436332,0.384313725
146.1829838,438.836516,0.494117647
654.2140475,636.5943783,0.631372549
335.7019276,966.9042285,0.71372549
252.7593915,401.6325178,0.419607843
417.1301428,52.99325852,0.654901961
436.3530208,297.5413672,0.576470588
372.2168766,292.217848,0.51372549
378.6030221,508.2998159,0.596078431
85.4170249,674.8321366,0.654901961
209.9049921,721.4033071,0.725490196
413.4960587,691.7411416,0.749019608
637.8402538,608.2363232,0.580392157
352.1322333,470.1815792,0.48627451
129.7178086,847.1004291,0.309803922
163.7832538,397.2271215,0.411764706
510.5581887,562.8388957,0.541176471
374.2306109,915.9184865,0.741176471
516.9106976,452.144312,0.51372549
413.3832107,320.9495215,0.807843137
280.3698094,888.7759106,0.807843137
419.551329,432.2519191,0.458823529
325.1611799,321.3926115,0.678431373
341.7742617,573.7078016,0.454901961
211.3082309,402.627178,0.298039216
485.277811,582.5039412,0.388235294
410.9411913,241.7614585,0.925490196
375.7508071,108.417046,0.823529412
293.3939617,750.6768251,0.733333333
366.3295318,482.8737826,0.709803922
559.1951576,276.2410166,0.650980392
254.9140639,147.7139784,0.623529412
349.805147,676.0552574,0.509803922
483.7650283,942.0486277,0.243137255
179.0235043,470.7796829,0.282352941
202.6141256,630.7833775,0.643137255
177.1216472,642.8582144,0.580392157
295.9345838,511.7814493,0.419607843
196.3153656,357.4838767,0.258823529
637.5168184,866.0340145,0.176470588
366.3427266,893.3395716,0.796078431
267.7359731,398.9611945,0.431372549
227.9124957,450.4941322,0.388235294
307.857223,676.512909,0.623529412
423.8676362,80.95337096,0.780392157
364.3437287,530.6638361,0.756862745
329.9523341,326.8600388,0.760784314
283.4298784,928.3453574,0.749019608
223.3984095,535.786183,0.431372549
267.7976617,524.4481048,0.454901961
354.8889042,595.5494559,0.470588235
272.5430254,294.0966553,0.458823529
538.3109186,492.000602,0.305882353
587.9088836,542.4984115,0.541176471
476.5394762,276.4703587,0.596078431
379.8891117,562.9737276,0.619607843
225.3158551,547.27529,0.435294118
700.79222,746.4513309,0.654901961
611.2810459,886.3086917,0.184313725
589.7555653,471.7883962,0.607843137
548.3503848,394.1621701,0.247058824
586.0848827,905.8556393,0.188235294
572.3215656,585.7141401,0.690196078
506.2226002,502.884532,0.396078431
488.0892858,164.5653095,0.839215686
223.5463356,555.6778835,0.439215686
513.1446159,265.6646249,0.658823529
556.0350183,810.6256926,0.749019608
177.6603081,610.4614321,0.631372549
275.1602593,289.5788493,0.490196078
452.0414411,854.5406916,0.737254902
586.1847534,738.4086569,0.77254902
115.2344221,749.0112704,0.709803922
540.0088276,218.3910006,0.68627451
257.1138565,890.7505366,0.807843137
449.1295697,294.6250051,0.835294118
579.9149804,416.2764821,0.580392157
326.3847909,560.78476,0.466666667
358.9042657,528.9947553,0.71372549
221.1773532,403.752111,0.207843137
663.7913161,702.759614,0.729411765
204.3160893,442.8815751,0.443137255
545.278508,369.6651001,0.462745098
370.4331557,564.3597693,0.564705882
558.4763472,432.0570303,0.596078431
449.6190972,544.6230623,0.505882353
551.5209764,334.2928083,0.439215686
453.4837531,330.9119757,0.764705882
330.5515358,457.7893309,0.564705882
359.0297295,926.9028957,0.776470588
531.7443376,367.1712843,0.490196078
548.7158512,269.995371,0.549019608
284.8886891,695.8927238,0.635294118
264.5198017,180.0248372,0.592156863
303.5217795,548.6920797,0.458823529
140.240845,785.0765642,0.756862745
297.2606611,581.1314193,0.450980392
179.7866323,471.4957473,0.282352941
260.5422328,299.0826662,0.498039216
615.5657378,594.2077018,0.666666667
174.9250346,492.4337326,0.298039216
236.5279258,467.6704588,0.301960784
552.0731556,605.7857797,0.690196078
408.4409973,780.7105585,0.611764706
668.3993818,707.5486521,0.71372549
462.4428751,943.316013,0.270588235
320.1914283,566.7188265,0.462745098
365.0969639,466.8913888,0.541176471
215.253242,622.8245712,0.615686275
333.8354421,499.1258787,0.68627451
252.9827625,257.3464705,0.498039216
256.7507225,709.673632,0.564705882
221.4539162,514.9048512,0.474509804
96.10788181,684.6620798,0.678431373
190.2334472,823.6805136,0.776470588
120.8096363,634.4346885,0.62745098
240.3975709,335.0653129,0.494117647
365.4206323,961.1631136,0.368627451
551.9254433,162.3849138,0.690196078
628.5276045,866.5245798,0.211764706
593.4403061,855.6168954,0.721568627
236.8190089,386.7041366,0.435294118
220.913929,353.4529698,0.266666667
454.8298287,954.702265,0.211764706
187.5534879,439.1511248,0.337254902
204.0929949,879.3391704,0.360784314
316.6980801,270.3036193,0.607843137
351.8532565,853.7952094,0.788235294
411.2050747,428.6404047,0.247058824
171.5467387,521.1764604,0.184313725
546.0873084,372.4131899,0.403921569
177.2047845,324.4189802,0.270588235
148.9570633,671.5209469,0.690196078
396.9097716,500.175204,0.596078431
256.6522659,655.3038618,0.549019608
548.2530077,176.453425,0.592156863
483.3480419,481.7350745,0.466666667
540.996347,841.3721094,0.662745098
509.7743974,358.1663577,0.701960784
351.7296456,696.5604997,0.564705882
518.9072416,724.049146,0.709803922
228.0797298,361.0897008,0.407843137
490.5108557,636.1018119,0.631372549
539.2975907,661.2574969,0.725490196
380.6487164,456.1830499,0.549019608
459.4970219,937.6186049,0.466666667
548.1595477,545.1891734,0.549019608
496.9721047,207.1352669,0.788235294
309.2917255,774.1159729,0.764705882
219.7515337,289.8485364,0.419607843
254.4279822,342.0406174,0.494117647
272.9023645,900.2339578,0.796078431
485.7373198,737.2264427,0.831372549
135.7442888,480.1820595,0.752941176
430.4921772,58.03584107,0.662745098
436.5247879,290.0002506,0.466666667
521.8302853,586.9346329,0.674509804
613.7815457,387.0890962,0.717647059
309.5278076,526.5849677,0.450980392
326.4492812,610.2202609,0.407843137
310.0726448,604.7069211,0.474509804
507.3108295,779.5147592,0.850980392
364.8756391,780.9119897,0.854901961
211.0377039,424.4562839,0.309803922
181.2326536,622.1959189,0.603921569
547.6544409,534.6387886,0.392156863
475.7591071,565.8429603,0.364705882
619.6646529,886.151702,0.176470588
475.4713888,943.2651133,0.250980392
523.5899769,782.6601632,0.682352941
591.7643765,907.8070025,0.192156863
296.5495759,811.7677865,0.811764706
470.7552779,346.8157731,0.650980392
587.8742389,427.3280594,0.584313725
379.7803839,579.0513499,0.376470588
467.9089855,651.9100951,0.592156863
300.3995078,462.0598503,0.454901961
219.7315092,455.8176828,0.305882353
224.3377415,164.2191687,0.525490196
584.485183,351.2823701,0.250980392
372.6502714,515.8327576,0.658823529
428.2172051,437.4444768,0.784313725
229.4013822,870.82389,0.71372549
321.423291,407.6430929,0.749019608
369.5974299,418.5467889,0.254901961
504.1421113,536.5477452,0.466666667
457.0710457,458.7918161,0.564705882
394.6217045,625.3424521,0.42745098
245.0520957,568.6340688,0.517647059
151.9518097,665.3725266,0.690196078
599.7829116,885.6996154,0.203921569
516.4907177,435.7342626,0.537254902
322.2155415,319.0005907,0.643137255
449.2321956,873.5081306,0.717647059
289.3345875,473.9595011,0.450980392
699.3373332,624.8632118,0.603921569
598.4084677,892.1189291,0.196078431
662.2454905,837.2036759,0.223529412
571.1479733,887.8316113,0.42745098
284.9261714,452.3610756,0.474509804
177.182273,518.3520676,0.301960784
324.8546823,532.8907316,0.517647059
472.373839,639.8736981,0.592156863
229.1894574,296.2751288,0.462745098
546.8321837,498.7751532,0.301960784
711.2288129,708.3932396,0.631372549
272.4141017,172.7247477,0.607843137
141.279663,741.8253197,0.650980392
215.0699637,584.8739624,0.521568627
287.5886222,480.5167062,0.439215686
131.8116934,641.0685048,0.647058824
222.3099879,474.0286113,0.423529412
172.6878384,524.203273,0.2
252.2303161,403.4246112,0.415686275
554.8533471,357.2021557,0.274509804
207.7888724,480.159464,0.415686275
167.1460792,458.8025753,0.415686275
268.8080756,319.8518838,0.529411765
166.8885269,572.2426919,0.537254902
612.4879717,354.5076956,0.596078431
475.5367184,572.554137,0.443137255
646.7821022,745.6228477,0.717647059
205.2105478,556.2793179,0.364705882
405.3578526,670.3829916,0.505882353
570.3774012,345.3354344,0.243137255
215.810905,175.5722983,0.48627451
158.0362229,577.881573,0.51372549
560.973266,546.1375373,0.564705882
196.9118141,587.9043543,0.6
192.9531967,324.2291801,0.384313725
275.0067956,303.1670707,0.462745098
249.8955755,745.8090176,0.647058824
348.8881691,475.6273638,0.541176471
385.1603537,570.5182076,0.470588235
577.0021655,296.8783754,0.631372549
345.0776797,889.3814051,0.835294118
175.2804931,431.2086864,0.48627451
567.0772795,675.3596951,0.721568627
329.9285584,278.7607987,0.415686275
489.2303119,642.9860908,0.690196078
254.6580825,581.1106245,0.501960784
491.074457,412.2214432,0.545098039
169.1015462,305.8048791,0.431372549
433.5349252,790.8919647,0.850980392
464.4128498,70.82944702,0.670588235
458.4429773,214.739215,0.878431373
251.5557849,313.9409392,0.525490196
537.5642886,337.2103781,0.474509804
316.6745979,394.9579121,0.823529412
466.5623396,481.1711078,0.670588235
626.7088411,654.1738078,0.705882353
290.6938315,912.4861395,0.784313725
404.4764304,785.8561314,0.619607843
608.1275741,637.2800621,0.709803922
84.19575868,652.935997,0.635294118
379.322755,817.3319313,0.768627451
185.05114,508.2262176,0.439215686
596.2146696,888.736973,0.196078431
179.1223511,467.3562717,0.282352941
401.3821083,962.0075606,0.294117647
163.7435497,515.2397446,0.203921569
582.6448646,404.8733825,0.611764706
115.4013129,840.3466341,0.498039216
155.7034429,472.4914498,0.415686275
308.3930169,835.889069,0.811764706
376.5696053,577.1607551,0.384313725
309.3602042,465.0043319,0.42745098
562.3392025,831.2119781,0.764705882
231.3507986,555.1039994,0.392156863
392.7854807,501.845631,0.592156863
572.6958664,890.1747656,0.305882353
695.8154042,705.0836173,0.678431373
602.6952858,738.034121,0.764705882
171.7966591,443.438615,0.478431373
282.487879,654.5776259,0.615686275
121.3407887,785.8749689,0.666666667
511.0677533,544.4010098,0.592156863
242.1919776,596.3864215,0.533333333
177.4265317,746.1349548,0.768627451
95.8631912,634.0962011,0.615686275
331.4499283,142.0315193,0.823529412
234.9961337,752.9911459,0.749019608
256.1951245,434.1747296,0.431372549
437.535732,546.755361,0.650980392
265.9351944,681.9557751,0.447058824
274.9696645,685.2573307,0.631372549
407.1251808,424.1257368,0.180392157
253.5328779,510.507979,0.4
330.5240353,104.6878821,0.764705882
599.0981509,906.9286466,0.333333333
402.1454414,949.8863516,0.250980392
395.6982192,436.8064048,0.309803922
374.1690968,654.76845,0.396078431
260.8379556,281.0368456,0.478431373
316.3830933,949.1006174,0.305882353
408.0672049,621.2048499,0.423529412
558.2076034,919.3889507,0.321568627
668.3740607,624.8209264,0.62745098
262.0702339,542.5404336,0.490196078
80.71588614,695.1292851,0.666666667
226.38028,308.7533377,0.482352941
412.0536881,802.5318046,0.807843137
347.238855,309.409161,0.6
573.2815182,302.9715852,0.623529412
323.1885699,764.7057976,0.792156863
465.5529716,300.4805097,0.843137255
209.2343224,503.3180934,0.403921569
232.2910374,433.3000648,0.349019608
228.2290898,372.0553032,0.407843137
423.2262988,447.3479135,0.749019608
570.4143154,852.9295927,0.749019608
146.636315,482.7512096,0.349019608
507.1949815,473.4319534,0.470588235
685.841705,610.2357341,0.584313725
143.5077859,699.9935167,0.678431373
245.1859617,513.4519021,0.360784314
230.3175192,829.4191873,0.698039216
498.1626054,234.3824418,0.745098039
491.9945791,436.3659376,0.643137255
234.7070257,538.2613256,0.37254902
221.7454867,556.9427809,0.439215686
404.1582926,469.2830504,0.525490196
164.5872584,808.3593775,0.760784314
504.8778074,910.9027652,0.784313725
393.7492497,568.9824367,0.509803922
710.7219364,758.4330986,0.71372549
219.4359401,644.1577272,0.643137255
475.622705,730.96455,0.811764706
450.077044,574.4230698,0.356862745
272.1609617,723.5596229,0.725490196
626.9771318,876.7739402,0.176470588
504.8483843,380.2746132,0.647058824
232.5181619,561.8356415,0.419607843
605.2333309,520.1566781,0.48627451
537.4077164,509.7052185,0.235294118
348.3563493,583.2678692,0.466666667
515.0086607,535.8830385,0.6
551.0246451,508.3144276,0.294117647
458.6631307,608.3481605,0.235294118
257.5465352,413.0486073,0.415686275
165.5808174,379.0448045,0.407843137
284.2651326,181.5959523,0.635294118
386.7197355,544.1162213,0.764705882
516.5803974,727.7718644,0.729411765
663.8185739,830.5992779,0.42745098
713.3355491,727.3217618,0.607843137
405.1037058,504.2475576,0.584313725
566.4371273,358.5042824,0.250980392
579.8924147,784.0608669,0.760784314
174.8732392,550.8627808,0.509803922
411.4019529,567.58507,0.529411765
448.61512,446.9268986,0.631372549
443.5420597,756.6839461,0.847058824
464.0967029,194.2842734,0.850980392
304.4406636,70.33021379,0.850980392
135.165623,593.7583446,0.603921569
246.2554134,136.861702,0.639215686
439.7938685,267.8231988,0.643137255
99.68508326,609.2382352,0.666666667
210.7100622,882.0632707,0.48627451
296.1659463,542.8541624,0.443137255
178.8905365,873.8868753,0.4
543.9021238,683.272569,0.729411765
362.8711506,461.4216734,0.560784314
390.2729066,604.4546384,0.423529412
250.4380982,259.7838802,0.498039216
178.7542182,324.6030315,0.270588235
58.3257489,663.0588412,0.619607843
373.6332013,887.8671346,0.709803922
231.5440718,282.8147688,0.470588235
352.0668983,744.9929757,0.8
573.656449,757.0424861,0.745098039
440.5620831,92.88524626,0.803921569
325.698922,522.3797769,0.588235294
519.3284248,323.290869,0.71372549
471.8101019,677.9757424,0.678431373
317.646691,957.6262398,0.368627451
533.4793884,846.5315072,0.619607843
586.9834602,591.2884325,0.682352941
493.5951476,90.3835963,0.71372549
525.3200862,139.8017405,0.694117647
121.0100139,748.0637933,0.682352941
118.9983834,739.3686175,0.709803922
491.4143435,942.9276936,0.223529412
518.9554408,744.4693208,0.725490196
520.7453499,781.344736,0.670588235
315.4275943,886.8494065,0.823529412
481.5237483,135.0937862,0.839215686
405.2968303,116.6245291,0.866666667
586.1585876,853.0145298,0.741176471
704.0427885,646.857654,0.639215686
170.8666064,838.1484678,0.741176471
280.1859738,468.1627412,0.447058824
213.3594183,595.0075466,0.564705882
473.9770685,517.8595016,0.490196078
286.3013636,350.0827811,0.737254902
252.7418697,133.4456395,0.647058824
265.2099483,361.5422996,0.552941176
585.9817222,498.8577067,0.466666667
292.4080167,625.6415415,0.482352941
223.7472564,284.4090088,0.407843137
204.4826077,670.4636639,0.717647059
411.8629188,588.337663,0.407843137
319.7792904,224.501385,0.850980392
239.7811171,715.0506489,0.71372549
173.5435721,524.947054,0.211764706
272.490451,537.4774426,0.466666667
401.4425529,83.87514048,0.792156863
257.5288099,284.2933507,0.498039216
219.2877605,378.2726214,0.309803922
124.0227502,821.7783566,0.466666667
588.2241166,484.2184005,0.529411765
517.0256922,504.6844793,0.31372549
492.0415861,122.2759957,0.784313725
345.6073502,590.6917037,0.478431373
225.7553184,392.330038,0.356862745
397.3878434,94.34394563,0.815686275
161.5251386,358.2709641,0.392156863
81.17793062,744.9574643,0.68627451
633.5987661,734.6294651,0.71372549
662.5155153,818.3094633,0.564705882
360.5379471,608.2700513,0.458823529
360.6611261,427.8273904,0.533333333
423.9277656,446.9064157,0.756862745
484.6469109,954.9812932,0.22745098
412.9337087,410.1467515,0.415686275
272.1297607,642.6081905,0.596078431
390.2238942,910.3216527,0.635294118
597.7570346,328.6030547,0.352941176
477.9226899,480.1312942,0.541176471
47.27054348,688.4484788,0.639215686
402.8382888,249.4429416,0.909803922
551.4628807,178.3873618,0.560784314
298.0657441,727.4808535,0.694117647
263.5768938,165.0276914,0.592156863
526.6883254,498.7645485,0.298039216
188.2194374,864.3992524,0.705882353
694.2095655,711.0257817,0.682352941
464.4483091,868.4797538,0.760784314
554.1182366,778.841783,0.77254902
670.5469839,781.2058605,0.71372549
585.3035537,371.2803976,0.521568627
586.6142737,662.7075994,0.662745098
286.0706259,639.3367139,0.509803922
659.3750722,814.9348948,0.568627451
394.8192119,423.8586146,0.325490196
209.2460447,208.4164274,0.462745098
142.6302896,488.6041528,0.329411765
288.5669964,602.7781534,0.560784314
267.1659476,628.6416329,0.57254902
281.1430391,547.4976009,0.498039216
557.6321755,706.1694362,0.737254902
407.0379488,593.5960841,0.411764706
379.2698858,593.4107618,0.403921569
168.2490997,870.4629297,0.360784314
510.4471919,510.3771876,0.450980392
276.7064286,509.3957101,0.443137255
503.9311188,927.146101,0.68627451
